# Rime user dictionary
#@/db_name	luna_pinyin.userdb.userdb.kct
#@/db_type	userdb
#@/rime_version	1.1.2
#@/tick	36766
#@/user_id	Office-PC
heng chang 	哼唱	c=1 d=0.0761538 t=36766
heng chang shi bie 	哼唱識別	c=1 d=4.16977e-063 t=36766
heng chuan 	橫穿	c=1 d=4.14897e-063 t=36766
heng lu 	橫路	c=0 d=4.95372e-032 t=36766
heng xiang 	橫向	c=1 d=1.5864e-076 t=36766
hong 	紅	c=1 d=3.45797e-008 t=36766
hong bao 	紅包	c=1 d=2.49229e-067 t=36766
hong ling jin 	紅領巾	c=1 d=6.77128e-061 t=36766
hong mi 	紅迷	c=1 d=9.7422e-076 t=36766
hong se 	紅色	c=2 d=2.69757e-057 t=36766
hong shui meng shou 	洪水猛獸	c=1 d=0.114178 t=36766
hou 	後	c=40 d=0.888065 t=36766
hou bei 	後背	c=1 d=1.24126e-072 t=36766
hou hui 	後悔	c=1 d=1.8107e-073 t=36766
hou lai 	後來	c=5 d=1.64189e-010 t=36766
hou mian 	後面	c=17 d=0.403903 t=36766
hou tai 	後臺	c=29 d=8.46945e-006 t=36766
hou tai shuo 	後臺說	c=1 d=3.39158e-074 t=36766
hou xu 	後續	c=6 d=0.160414 t=36766
hou xu yao 	後需要	c=1 d=5.83623e-048 t=36766
hou xuan 	候選	c=3 d=4.56108e-006 t=36766
hou xuan chuang 	候選窗	c=1 d=1.6845e-076 t=36766
hou xuan ci 	候選詞	c=1 d=4.22285e-006 t=36766
hou xuan ci 	後選詞	c=3 d=4.0358e-006 t=36766
hou zhui 	後綴	c=1 d=2.71496e-015 t=36766
hou zhui ming 	後綴名	c=11 d=0.000550697 t=36766
hu 	胡	c=1 d=4.79393e-057 t=36766
hu chu 	呼出	c=2 d=0.0352602 t=36766
hu jia 	護甲	c=1 d=1.12024e-071 t=36766
hu kou 	戶口	c=1 d=1.51242e-073 t=36766
hu kou ben 	戶口本	c=1 d=1.34034e-005 t=36766
hu lian wang 	互聯網	c=1 d=1.14898e-075 t=36766
hu lve 	忽略	c=5 d=3.03746e-012 t=36766
hu ran 	忽然	c=4 d=0.00442561 t=36766
hu ran jian 	忽然間	c=1 d=1.36454e-039 t=36766
hu shan 	湖山	c=1 d=1.81168e-050 t=36766
hu xi 	呼吸	c=1 d=0.960789 t=36766
hu zhu 	戶主	c=1 d=5.14836e-062 t=36766
hu zhu ye 	戶主頁	c=1 d=6.68774e-062 t=36766
hua 	化	c=7 d=0.0457305 t=36766
hua 	畫	c=3 d=1.94548e-006 t=36766
hua 	花	c=4 d=6.70837e-005 t=36766
hua 	話	c=27 d=0.00447738 t=36766
hua ban 	滑板	c=0 d=2.84437e-005 t=36766
hua ban 	花瓣	c=1 d=3.06039e-071 t=36766
hua ban xie 	滑板鞋	c=1 d=0.000285862 t=36766
hua dong 	滑動	c=1 d=0.0343896 t=36766
hua hua 	畫畫	c=1 d=0.000194515 t=36766
hua kuo hao 	花括號	c=1 d=3.93309e-052 t=36766
hua lian 	華聯	c=1 d=0.618783 t=36766
hua ti 	話題	c=1 d=5.98174e-073 t=36766
hua wei 	華爲	c=13 d=4.70568e-007 t=36766
hua yuan 	花園	c=1 d=0.628135 t=36766
hua zhi ling 	花指令	c=1 d=2.6446e-059 t=36766
huai 	淮	c=1 d=1.90749e-068 t=36766
huai chu 	壞處	c=1 d=1.38804e-034 t=36766
huai yi 	懷疑	c=10 d=3.03328e-011 t=36766
huan 	換	c=5 d=0.460704 t=36766
huan 	還	c=8 d=1.46675e-020 t=36766
huan bao 	換包	c=1 d=2.82509e-071 t=36766
huan bao 	環保	c=1 d=2.811e-071 t=36766
huan cheng 	換成	c=1 d=3.21401e-059 t=36766
huan cun 	緩存	c=23 d=0.000562078 t=36766
huan fu 	換膚	c=1 d=4.35502e-045 t=36766
huan ge 	換個	c=1 d=2.12566e-048 t=36766
huan gei 	還給	c=1 d=8.50495e-037 t=36766
huan hang 	換行	c=0 d=2.2555e-070 t=36766
huan hang fu 	換行覆	c=2 d=1.29753e-064 t=36766
huan jie 	環節	c=1 d=3.8839e-051 t=36766
huan jing 	環境	c=19 d=0.826959 t=36766
huan jing xia 	環境下	c=1 d=8.99377e-018 t=36766
huan le 	換了	c=5 d=2.46463e-024 t=36766
huan le 	歡樂	c=1 d=1.09209e-007 t=36766
huan ni 	還你	c=3 d=2.16091e-037 t=36766
huan ni qian 	還你錢	c=1 d=1.36431e-037 t=36766
huan qian 	還錢	c=4 d=1.61682e-020 t=36766
huan yi huan 	緩一緩	c=1 d=8.15288e-069 t=36766
huan yuan 	還原	c=1 d=2.87932e-030 t=36766
huang 	黃	c=1 d=5.11883e-005 t=36766
huang jing 	黃靜	c=1 d=3.90802e-065 t=36766
huang qing 	黃清	c=1 d=6.75725e-066 t=36766
huang zong 	黃總	c=1 d=5.57296e-005 t=36766
hui 	回	c=12 d=0.12493 t=36766
hui 	會	c=169 d=1.58295 t=36766
hui 	灰	c=2 d=1.93243e-015 t=36766
hui 	輝	c=1 d=7.93671e-047 t=36766
hui bao 	回包	c=2 d=2.3027e-048 t=36766
hui bao 	彙報	c=1 d=0.00538036 t=36766
hui bao xia 	彙報下	c=1 d=1.3081e-042 t=36766
hui bei 	會被	c=1 d=2.74636e-062 t=36766
hui bu hui 	會不會	c=9 d=0.125556 t=36766
hui bu lai 	會不來	c=1 d=0.124307 t=36766
hui da 	回答	c=1 d=0.00451658 t=36766
hui dao 	回到	c=5 d=0.00218749 t=36766
hui dao jia 	回到家	c=1 d=1.88883e-070 t=36766
hui diao 	回調	c=36 d=0.000248517 t=36766
hui diao de 	回調的	c=1 d=2.14484e-036 t=36766
hui diao shi bai 	回調失敗	c=1 d=2.70556e-033 t=36766
hui du 	灰度	c=38 d=0.860708 t=36766
hui du ke 	灰度殼	c=4 d=7.28445e-025 t=36766
hui fu 	回覆	c=2 d=2.93139e-035 t=36766
hui fu 	恢復	c=12 d=0.0105052 t=36766
hui ge 	輝哥	c=2 d=2.33631e-042 t=36766
hui gun 	回滾	c=15 d=4.5514e-022 t=36766
hui gun le 	回滾了	c=1 d=6.99103e-025 t=36766
hui guo 	回國	c=2 d=1.8576e-072 t=36766
hui he 	匯合	c=3 d=6.78433e-070 t=36766
hui he ha ha ha ha he ha ha ha ha 	會和哈哈哈哈和哈哈哈哈	c=1 d=1.52295e-037 t=36766
hui jia 	回家	c=3 d=0.975339 t=36766
hui lai 	回來	c=6 d=0.000205513 t=36766
hui lai le 	回來了	c=1 d=7.08582e-007 t=36766
hui li 	回力	c=1 d=0.100259 t=36766
hui li 	會裏	c=1 d=0.0997588 t=36766
hui qu 	回去	c=4 d=0.00241755 t=36766
hui she ji 	會涉及	c=1 d=4.3333e-045 t=36766
hui shen 	輝神	c=1 d=4.9374e-051 t=36766
hui shou 	回收	c=1 d=1.86166e-076 t=36766
hui sui zhe 	會隨着	c=1 d=0.00412784 t=36766
hui tou 	回頭	c=1 d=0.113042 t=36766
hui wan 	會玩	c=1 d=2.10272e-038 t=36766
hui xia 	麾下	c=1 d=2.05151e-042 t=36766
hui xin 	會心	c=1 d=1.60408e-030 t=36766
hui xue xiao 	會學校	c=1 d=1.18668e-043 t=36766
hui yi 	回憶	c=1 d=0.0893673 t=36766
hui yi 	會議	c=2 d=3.57421e-007 t=36766
hui yi shi 	會議室	c=1 d=4.83305e-035 t=36766
hui yi xia 	回一下	c=3 d=0.186374 t=36766
hui you 	會有	c=6 d=1.07657e-015 t=36766
hui yue 	毀約	c=1 d=2.89464e-063 t=36766
hui zhi 	繪製	c=2 d=6.57954e-036 t=36766
hun 	魂	c=1 d=5.38861e-021 t=36766
hun dei 	混得	c=1 d=8.98401e-064 t=36766
hun he 	混合	c=1 d=5.62076e-076 t=36766
hun luan 	混亂	c=1 d=1.21152e-022 t=36766
hun tun 	餛飩	c=1 d=0.97531 t=36766
hun xiao 	混淆	c=13 d=0.0092776 t=36766
hun yin 	婚姻	c=1 d=1.38809e-006 t=36766
hun yin zheng ming 	婚姻證明	c=1 d=1.14306e-073 t=36766
hun yu 	婚育	c=1 d=1.48247e-073 t=36766
huo 	或	c=0 d=2.32538e-076 t=36766
huo 	活	c=1 d=2.40821e-075 t=36766
huo 	火	c=1 d=2.31378e-075 t=36766
huo 	貨	c=2 d=3.20867e-028 t=36766
huo ban 	夥伴	c=1 d=8.2761e-069 t=36766
huo bu xia qu 	活不下去	c=1 d=2.79526e-005 t=36766
huo de 	獲得	c=1 d=1.43851e-013 t=36766
huo duo ge 	或多個	c=1 d=2.33703e-075 t=36766
huo long 	火龍	c=1 d=6.31781e-069 t=36766
huo qu 	獲取	c=55 d=1.00913 t=36766
huo qu dao 	獲取到	c=3 d=0.479114 t=36766
huo qu shi chang 	獲取市場	c=1 d=1.64525e-034 t=36766
huo yue 	活躍	c=1 d=0.0438235 t=36766
huo zhe 	或者	c=53 d=0.622106 t=36766
huo zhe gao jing 	或者告警	c=1 d=0.0536647 t=36766
ji 	即	c=2 d=4.72527e-005 t=36766
ji 	及	c=3 d=1.62893e-005 t=36766
ji 	姬	c=1 d=0.000485661 t=36766
ji 	幾	c=2 d=2.41254e-008 t=36766
ji 	急	c=3 d=0.0093788 t=36766
ji 	擠	c=1 d=0.166127 t=36766
ji 	機	c=3 d=0.937067 t=36766
ji 	級	c=4 d=0.00214465 t=36766
ji 	計	c=2 d=3.11835e-073 t=36766
ji 	記	c=2 d=0.0204453 t=36766
ji ben 	基本	c=11 d=6.18994e-005 t=36766
ji bie 	級別	c=3 d=7.20602e-052 t=36766
ji cheng 	繼承	c=2 d=7.28225e-056 t=36766
ji cheng 	集成	c=1 d=5.35444e-005 t=36766
ji chu 	基礎	c=1 d=0.0246002 t=36766
ji de 	記得	c=29 d=0.0284391 t=36766
ji dian 	幾點	c=1 d=7.16023e-071 t=36766
ji ding he 	機頂盒	c=1 d=0.802519 t=36766
ji du 	季度	c=1 d=3.46622e-036 t=36766
ji duo 	幾多	c=1 d=1.72239e-073 t=36766
ji fen zhong 	幾分鐘	c=1 d=2.09843e-014 t=36766
ji ge 	幾個	c=14 d=0.0416268 t=36766
ji ge qun 	幾個羣	c=1 d=3.81697e-023 t=36766
ji ge zi 	幾個字	c=0 d=9.73454e-009 t=36766
ji guo 	記過	c=1 d=4.66047e-019 t=36766
ji hang 	幾行	c=1 d=1.44543e-040 t=36766
ji hao 	幾號	c=2 d=0.279431 t=36766
ji he 	集合	c=3 d=0.071719 t=36766
ji hua 	計劃	c=2 d=7.34547e-048 t=36766
ji hua ma 	計劃嗎	c=1 d=2.30663e-068 t=36766
ji huang 	饑荒	c=1 d=9.36021e-076 t=36766
ji hui 	機會	c=2 d=3.28988e-010 t=36766
ji huo 	激活	c=0 d=4.71518e-069 t=36766
ji huo le 	激活了	c=1 d=4.73881e-068 t=36766
ji huo ma 	激活碼	c=1 d=1.92797e-076 t=36766
ji ji xing 	積極性	c=1 d=3.36435e-038 t=36766
ji jiang 	即將	c=1 d=4.81647e-024 t=36766
ji ke 	即可	c=14 d=0.0246607 t=36766
ji kuai 	幾塊	c=1 d=1.81236e-025 t=36766
ji lei 	積累	c=5 d=0.00481991 t=36766
ji lu 	記錄	c=16 d=0.224526 t=36766
ji lu yi xia 	記錄一下	c=1 d=0.628135 t=36766
ji ma 	急嗎	c=1 d=9.07643e-008 t=36766
ji mi 	機密	c=5 d=8.51944e-057 t=36766
ji mo 	寂寞	c=1 d=1.83781e-042 t=36766
ji neng 	即能	c=1 d=2.81214e-017 t=36766
ji neng 	技能	c=1 d=2.79812e-017 t=36766
ji nian guan 	紀念館	c=0 d=4.84376e-062 t=36766
ji qi 	機器	c=12 d=3.58016e-006 t=36766
ji qiao 	技巧	c=1 d=1.17431e-008 t=36766
ji ran 	既然	c=2 d=0.00477195 t=36766
ji ri 	幾日	c=2 d=1.57966e-071 t=36766
ji ru 	計入	c=1 d=1.79055e-059 t=36766
ji shi 	即使	c=3 d=1.21676e-014 t=36766
ji shi 	即時	c=1 d=7.16678e-023 t=36766
ji shi 	及時	c=10 d=0.111575 t=36766
ji shi 	幾時	c=1 d=2.09324e-073 t=36766
ji shi 	計時	c=0 d=7.65722e-038 t=36766
ji shi ben 	記事本	c=2 d=2.03947e-061 t=36766
ji shi shi jian 	計時時間	c=1 d=7.6956e-037 t=36766
ji shou 	幾首	c=0 d=3.99619e-005 t=36766
ji shou ge qu 	幾首歌曲	c=1 d=0.000401622 t=36766
ji shu 	技術	c=33 d=4.1665e-006 t=36766
ji shu 	計數	c=1 d=3.32804e-028 t=36766
ji shu xu qiu 	技術需求	c=2 d=1.04525e-050 t=36766
ji suan 	計算	c=7 d=1.80117e-011 t=36766
ji tian 	幾天	c=3 d=1.55213e-025 t=36766
ji wei 	即爲	c=1 d=5.39762e-070 t=36766
ji xia 	記下	c=1 d=1.17467e-041 t=36766
ji xia lai 	記下來	c=2 d=5.31579e-008 t=36766
ji xing 	機型	c=5 d=0.00293911 t=36766
ji xing 	記性	c=0 d=2.60248e-077 t=36766
ji xu 	繼續	c=10 d=0.116659 t=36766
ji yi 	記憶	c=1 d=1.50523e-017 t=36766
ji yi xia 	急一下	c=1 d=0.0200405 t=36766
ji yu 	基於	c=5 d=6.68931e-006 t=36766
ji zhang 	幾張	c=1 d=3.87046e-069 t=36766
ji zhi 	機智	c=4 d=0.000305061 t=36766
ji zi 	機子	c=2 d=2.87531e-043 t=36766
jia 	佳	c=1 d=8.11274e-011 t=36766
jia 	加	c=51 d=0.86193 t=36766
jia 	夾	c=1 d=8.64553e-024 t=36766
jia 	家	c=7 d=0.19593 t=36766
jia ban 	加班	c=4 d=0.0517334 t=36766
jia ban jia dian 	加班加點	c=1 d=1.01174e-049 t=36766
jia dei 	加得	c=1 d=1.61125e-053 t=36766
jia dong xi 	加東西	c=1 d=2.01581e-012 t=36766
jia e kou 	加惡口	c=1 d=1.72479e-060 t=36766
jia er di nuo 	加爾迪諾	c=1 d=1.87098e-076 t=36766
jia ge 	價格	c=1 d=5.78898e-070 t=36766
jia ge 	加個	c=9 d=6.63989e-007 t=36766
jia guo 	加過	c=1 d=8.56506e-061 t=36766
jia jie mi 	加解密	c=6 d=9.85336e-053 t=36766
jia kuai 	加快	c=2 d=8.61294e-009 t=36766
jia le 	加了	c=8 d=2.54193e-005 t=36766
jia le 	嫁了	c=1 d=1.03358e-065 t=36766
jia li 	家裏	c=2 d=0.748264 t=36766
jia mi 	加密	c=74 d=0.00554422 t=36766
jia mi jie mi 	加密解密	c=1 d=2.96893e-067 t=36766
jia mu biao 	價目表	c=1 d=0.301194 t=36766
jia qiang 	加強	c=2 d=0.580963 t=36766
jia ru 	加入	c=9 d=0.0087252 t=36766
jia ru dao 	加入到	c=1 d=1.6566e-056 t=36766
jia shang 	加上	c=4 d=4.44012e-008 t=36766
jia she 	假設	c=1 d=1.31918e-053 t=36766
jia shu ju 	加數據	c=1 d=2.03006e-036 t=36766
jia xia 	夾下	c=2 d=1.94172e-042 t=36766
jia yi ge 	家一個	c=4 d=9.16921e-010 t=36766
jia yi hang 	加一行	c=1 d=3.61959e-016 t=36766
jia yi xia 	加一下	c=1 d=7.41551e-042 t=36766
jia you 	加油	c=3 d=8.86305e-007 t=36766
jia yuan 	家園	c=2 d=0.458739 t=36766
jia zai 	加載	c=22 d=5.51273e-006 t=36766
jia zhao 	駕照	c=1 d=8.47578e-026 t=36766
jia zhi 	價值	c=2 d=5.13208e-006 t=36766
jian 	剪	c=0 d=0.0208045 t=36766
jian 	姦	c=2 d=0.000347637 t=36766
jian 	建	c=1 d=2.42028e-075 t=36766
jian 	簡	c=1 d=1.05608e-028 t=36766
jian 	肩	c=2 d=0.000322309 t=36766
jian 	見	c=1 d=1.24426e-071 t=36766
jian 	賤	c=1 d=3.01595e-046 t=36766
jian 	鍵	c=8 d=3.88812e-006 t=36766
jian 	間	c=3 d=0.00336274 t=36766
jian ca 	鍵擦	c=1 d=1.92738e-043 t=36766
jian ce 	檢測	c=16 d=3.97423e-015 t=36766
jian ce 	監測	c=1 d=0.26054 t=36766
jian ce dao 	檢測到	c=1 d=9.364e-022 t=36766
jian cha 	檢查	c=25 d=0.845149 t=36766
jian che 	檻車	c=1 d=0.83527 t=36766
jian cheng 	簡稱	c=2 d=0.117565 t=36766
jian chi 	堅持	c=1 d=3.78414e-039 t=36766
jian dan 	簡單	c=23 d=0.260866 t=36766
jian dao 	見到	c=2 d=3.34404e-055 t=36766
jian diao 	剪掉	c=2 d=0.0330412 t=36766
jian ge 	間隔	c=1 d=5.61921e-014 t=36766
jian guan 	監管	c=3 d=8.71905e-006 t=36766
jian guang 	劍光	c=1 d=4.37224e-062 t=36766
jian guo 	見過	c=2 d=2.23853e-039 t=36766
jian hua 	簡化	c=1 d=2.67918e-006 t=36766
jian hua zi 	簡化字	c=1 d=1.89894e-074 t=36766
jian jian 	簡簡	c=0 d=9.29957e-030 t=36766
jian jian jian 	簡簡簡	c=1 d=9.34618e-029 t=36766
jian ju 	間距	c=1 d=3.14458e-008 t=36766
jian kong 	監控	c=13 d=1.14275 t=36766
jian kuan 	肩寬	c=1 d=0.000323925 t=36766
jian li 	建立	c=11 d=0.99957 t=36766
jian pan 	鍵盤	c=10 d=0.000294344 t=36766
jian qing 	減輕	c=2 d=8.94006e-028 t=36766
jian rong 	兼容	c=7 d=9.32787e-034 t=36766
jian rong xing 	兼容性	c=3 d=5.22312e-007 t=36766
jian shao 	減少	c=14 d=7.36693e-017 t=36766
jian ta 	見他	c=1 d=1.75688e-071 t=36766
jian tao 	件套	c=1 d=2.17378e-076 t=36766
jian ti 	簡體	c=1 d=1.91803e-074 t=36766
jian ting 	監聽	c=15 d=4.95725e-010 t=36766
jian ting dai lai 	監聽帶來	c=1 d=2.2064e-016 t=36766
jian wo 	見我	c=1 d=1.25591e-063 t=36766
jian yi 	建議	c=22 d=5.5261e-006 t=36766
jian yu 	監獄	c=2 d=0.000155324 t=36766
jian yue 	簡約	c=1 d=2.06776e-076 t=36766
jian zhi 	兼職	c=1 d=1.26853e-063 t=36766
jian zhi 	簡直	c=4 d=3.29369e-053 t=36766
jian zhi jia 	剪指甲	c=1 d=0.209088 t=36766
jian zhu wu 	建築物	c=1 d=9.78768e-072 t=36766
jiang 	將	c=14 d=0.317112 t=36766
jiang 	講	c=3 d=0.000284254 t=36766
jiang ba 	講吧	c=1 d=2.47135e-056 t=36766
jiang dei 	講得	c=2 d=4.1548e-050 t=36766
jiang di 	降低	c=2 d=2.82431e-009 t=36766
jiang hu dong 	薑虎東	c=1 d=0.0804596 t=36766
jiang ji 	降級	c=1 d=1.24693e-008 t=36766
jiang jie 	講解	c=2 d=6.83025e-016 t=36766
jiang jin 	獎金	c=2 d=1.18656e-063 t=36766
jiang li 	獎勵	c=1 d=1.28416e-060 t=36766
jiang pin 	獎品	c=1 d=7.35548e-064 t=36766
jiang shang 	獎賞	c=1 d=0.161211 t=36766
jiao 	交	c=6 d=0.720997 t=36766
jiao 	叫	c=8 d=4.20369e-005 t=36766
jiao 	教	c=1 d=8.22108e-020 t=36766
jiao 	膠	c=1 d=1.10897e-011 t=36766
jiao ao 	驕傲	c=2 d=3.86058e-039 t=36766
jiao ben 	腳本	c=22 d=0.00990248 t=36766
jiao ben hua 	腳本化	c=1 d=2.71311e-007 t=36766
jiao ben yu yan 	腳本語言	c=1 d=1.24147e-074 t=36766
jiao biao 	角標	c=3 d=1.73931e-013 t=36766
jiao bu chu 	叫不出	c=1 d=2.66837e-076 t=36766
jiao cheng 	教程	c=6 d=0.0266491 t=36766
jiao dai 	交代	c=1 d=0.156453 t=36766
jiao dian 	焦點	c=10 d=0.289766 t=36766
jiao dian tu 	焦點圖	c=1 d=8.57408e-044 t=36766
jiao fang 	交房	c=1 d=0.210136 t=36766
jiao fei 	繳費	c=1 d=0.565525 t=36766
jiao gao 	較高	c=1 d=2.78843e-035 t=36766
jiao gei 	交給	c=1 d=0.00677172 t=36766
jiao hu 	交互	c=2 d=1.10683e-047 t=36766
jiao jin nao zhi 	絞盡腦汁	c=1 d=2.2822e-031 t=36766
jiao liu 	交流	c=1 d=6.24197e-074 t=36766
jiao ni 	教你	c=1 d=1.31533e-048 t=36766
jiao shen me 	叫什麼	c=1 d=2.53823e-076 t=36766
jiao wo 	叫我	c=1 d=3.28865e-035 t=36766
jiao wo 	教我	c=3 d=1.178e-044 t=36766
jiao xiao 	較小	c=0 d=2.85893e-065 t=36766
jiao yan 	校驗	c=4 d=3.94797e-043 t=36766
jiao yang 	教養	c=1 d=1.18664e-072 t=36766
jiao yi 	交易	c=1 d=1.92044e-030 t=36766
jiao yi xia 	交一下	c=1 d=2.66156e-046 t=36766
jiao zheng 	校正	c=1 d=5.50495e-037 t=36766
jiao zi 	餃子	c=3 d=0.197413 t=36766
jiao zuo 	叫做	c=1 d=4.99244e-005 t=36766
jie 	傑	c=0 d=1.99433e-034 t=36766
jie 	姐	c=2 d=2.09658e-033 t=36766
jie 	接	c=2 d=9.07305e-033 t=36766
jie 	藉	c=4 d=6.0363e-061 t=36766
jie 	街	c=1 d=0.0808632 t=36766
jie 	解	c=3 d=0.000241172 t=36766
jie bang 	解綁	c=1 d=0.726149 t=36766
jie bi 	藉比	c=1 d=1.69675e-073 t=36766
jie bie 	界別	c=1 d=2.31504e-052 t=36766
jie da 	解答	c=2 d=1.21972e-032 t=36766
jie da xia 	解答下	c=1 d=5.23631e-066 t=36766
jie dao 	街道	c=1 d=0.190139 t=36766
jie dao ban 	街道辦	c=1 d=2.16676e-038 t=36766
jie duan 	階段	c=2 d=1.76253 t=36766
jie ge tu 	截個圖	c=1 d=2.07149e-009 t=36766
jie gou 	結構	c=4 d=0.00740944 t=36766
jie guo 	結果	c=13 d=0.0316136 t=36766
jie he 	結合	c=9 d=0.529935 t=36766
jie jin 	接近	c=1 d=0.00904991 t=36766
jie jue 	解決	c=19 d=0.0283586 t=36766
jie kou 	接口	c=47 d=0.814647 t=36766
jie kou ren 	接口人	c=1 d=5.40974e-067 t=36766
jie lun 	結論	c=15 d=0.0130121 t=36766
jie ma 	解碼	c=19 d=1.0958 t=36766
jie ma ge shi 	解碼格式	c=1 d=5.72474e-027 t=36766
jie mi 	解密	c=33 d=0.00612731 t=36766
jie mian 	界面	c=12 d=0.0555762 t=36766
jie nuo si 	傑諾斯	c=1 d=2.00433e-033 t=36766
jie ping 	截屏	c=1 d=0.0934807 t=36766
jie qing 	結清	c=1 d=0.276651 t=36766
jie qu 	截取	c=2 d=4.98757e-051 t=36766
jie que 	藉卻	c=1 d=0.0149956 t=36766
jie ru 	介入	c=2 d=8.92104e-068 t=36766
jie ru 	接入	c=7 d=0.970631 t=36766
jie ru ceng 	接入層	c=1 d=4.67144e-076 t=36766
jie shao 	介紹	c=3 d=1.65783e-006 t=36766
jie shao dao 	介紹到	c=1 d=4.09513e-027 t=36766
jie shi 	解釋	c=1 d=0.000139144 t=36766
jie shou 	接受	c=2 d=0.369723 t=36766
jie shou 	接收	c=4 d=0.29671 t=36766
jie shou bu liao 	接受不了	c=1 d=2.99357e-076 t=36766
jie shou dao 	接受到	c=2 d=0.282239 t=36766
jie shu 	結束	c=6 d=0.913931 t=36766
jie ti 	階梯	c=1 d=0.305746 t=36766
jie tu 	截圖	c=5 d=0.983401 t=36766
jie wei 	結尾	c=2 d=7.8703e-007 t=36766
jie wu 	街舞	c=1 d=1.82417e-072 t=36766
jie xi 	解析	c=59 d=2.50641 t=36766
jie xia lai 	接下來	c=1 d=3.50701e-056 t=36766
jie ya 	解壓	c=11 d=7.64904e-006 t=36766
jie ya shou 	解壓手	c=1 d=4.35576e-047 t=36766
jin 	勁	c=3 d=0.000331179 t=36766
jin 	瑾	c=1 d=1.575e-050 t=36766
jin 	盡	c=1 d=6.35529e-021 t=36766
jin 	緊	c=3 d=1.92115e-005 t=36766
jin 	進	c=6 d=0.0889134 t=36766
jin 	金	c=1 d=0.0257947 t=36766
jin bu qu 	進不去	c=1 d=5.62764e-061 t=36766
jin cheng 	進城	c=1 d=3.43827e-029 t=36766
jin cheng 	進程	c=10 d=0.832667 t=36766
jin dao 	進到	c=1 d=5.47266e-056 t=36766
jin du 	進度	c=22 d=4.31931e-007 t=36766
jin ji 	緊急	c=5 d=9.54179e-008 t=36766
jin jin 	緊緊	c=1 d=1.53899e-072 t=36766
jin ke neng 	儘可能	c=3 d=5.71987e-017 t=36766
jin kou liang 	進口量	c=0 d=1.71473e-051 t=36766
jin kuai 	儘快	c=1 d=7.07188e-072 t=36766
jin lai 	進來	c=2 d=3.31038e-056 t=36766
jin li 	盡力	c=0 d=6.67069e-033 t=36766
jin li na ge 	盡力哪個	c=1 d=6.70412e-032 t=36766
jin liang 	儘量	c=7 d=0.0717197 t=36766
jin lun 	錦綸	c=1 d=0.00551656 t=36766
jin qu 	進去	c=2 d=1.20715e-010 t=36766
jin qun 	勁羣	c=1 d=7.97514e-045 t=36766
jin ri 	今日	c=7 d=0.185444 t=36766
jin ru 	進入	c=17 d=0.0747459 t=36766
jin tao yuan 	金桃園	c=1 d=0.25924 t=36766
jin tian 	今天	c=33 d=1.35079 t=36766
jin wan 	今晚	c=8 d=0.0146986 t=36766
jin xing 	進行	c=35 d=0.628692 t=36766
jin yi bu 	進一步	c=3 d=0.0430669 t=36766
jin yong 	禁用	c=1 d=1.38941e-075 t=36766
jin you 	僅有	c=1 d=1.34583e-053 t=36766
jin zao 	今早	c=4 d=2.80193e-033 t=36766
jin zao 	儘早	c=5 d=3.52192e-017 t=36766
jin zhan 	進展	c=2 d=5.90229e-005 t=36766
jin zhao 	今朝	c=1 d=1.13073e-063 t=36766
jin zhi 	禁止	c=2 d=9.73951e-014 t=36766
jing 	井	c=2 d=0.827517 t=36766
jing 	敬	c=1 d=1.49712e-071 t=36766
jing 	驚	c=3 d=4.42452e-072 t=36766
jing chang 	經常	c=2 d=1.25638e-038 t=36766
jing guo 	經過	c=3 d=3.85336e-013 t=36766
jing li 	經理	c=2 d=1.15357e-063 t=36766
jing liang 	精良	c=1 d=6.67069e-032 t=36766
jing ling 	精靈	c=0 d=2.75364e-006 t=36766
jing mo 	靜默	c=1 d=1.10856e-036 t=36766
jing que 	精確	c=2 d=9.99425e-053 t=36766
jing ran 	竟然	c=4 d=0.0655514 t=36766
jing shen 	精神	c=1 d=2.20588e-072 t=36766
jing tai 	靜態	c=4 d=1.32635e-034 t=36766
jing tong 	精通	c=1 d=1.29861e-074 t=36766
jing yan 	經驗	c=2 d=8.75116e-041 t=36766
jiu 	就	c=194 d=0.471034 t=36766
jiu 	舊	c=5 d=0.40296 t=36766
jiu 	酒	c=1 d=2.55712e-075 t=36766
jiu ba 	酒吧	c=1 d=2.07813e-076 t=36766
jiu ban 	舊版	c=0 d=1.0806e-060 t=36766
jiu ban ben 	就版本	c=2 d=0.136014 t=36766
jiu ban ben 	舊版本	c=1 d=1.08602e-059 t=36766
jiu ei xi 	就誒系	c=1 d=1.01229e-026 t=36766
jiu hao 	就好	c=9 d=4.06708e-005 t=36766
jiu hao le 	就好了	c=1 d=9.53305e-056 t=36766
jiu hao si 	就好似	c=1 d=4.72979e-075 t=36766
jiu hui 	就會	c=5 d=1.46164e-005 t=36766
jiu ji 	究極	c=1 d=3.02849e-036 t=36766
jiu jiao 	就叫	c=1 d=4.59563e-060 t=36766
jiu jie 	糾結	c=1 d=6.43008e-005 t=36766
jiu ke 	就可	c=1 d=2.24929e-066 t=36766
jiu ke yi 	就可以	c=2 d=1.62545e-068 t=36766
jiu long 	九龍	c=1 d=1.42411e-071 t=36766
jiu neng 	就能	c=2 d=0.0672055 t=36766
jiu neng gou 	就能夠	c=1 d=0.204948 t=36766
jiu pa 	就怕	c=2 d=5.63184e-011 t=36766
jiu qu 	就去	c=1 d=1.67239e-050 t=36766
